id_code,area,site,y,x,logger,altitude,chm,pgaps2m,pgaps5m,pzabove2,zmean,zq95,zskew,canopy_cover2m_5m,canopy_cover2m_10m,canopy_cover2m_20m,canopy_cover2m_30m,canopy_cover2m_50m,canopy_cover5m_5m,canopy_cover5m_10m,canopy_cover5m_20m,canopy_cover5m_30m,canopy_cover5m_50m,canopy_cover10m_5m,canopy_cover10m_10m,canopy_cover10m_20m,canopy_cover10m_30m,canopy_cover10m_50m,chm_metsakeskus_5,chm_metsakeskus_10,chm_metsakeskus_20,chm_metsakeskus_30,chm_metsakeskus_50,pgaps2m_metsakeskus_10,pgaps2m_metsakeskus_20,pgaps5m_metsakeskus_10,pgaps5m_metsakeskus_20,pisr_m1_2m,pisr_m1_10m,pisr_m1_30m,pisr_m1_50m,pisr_m2_2m,pisr_m2_10m,pisr_m2_30m,pisr_m2_50m,pisr_m3_2m,pisr_m3_10m,pisr_m3_30m,pisr_m3_50m,pisr_m4_2m,pisr_m4_10m,pisr_m4_30m,pisr_m4_50m,pisr_m5_2m,pisr_m5_10m,pisr_m5_30m,pisr_m5_50m,pisr_m6_2m,pisr_m6_10m,pisr_m6_30m,pisr_m6_50m,pisr_m7_2m,pisr_m7_10m,pisr_m7_30m,pisr_m7_50m,pisr_m8_2m,pisr_m8_10m,pisr_m8_30m,pisr_m8_50m,pisr_m9_2m,pisr_m9_10m,pisr_m9_30m,pisr_m9_50m,pisr_m10_2m,pisr_m10_10m,pisr_m10_30m,pisr_m10_50m,pisr_m11_2m,pisr_m11_10m,pisr_m11_30m,pisr_m11_50m,pisr_m12_2m,pisr_m12_10m,pisr_m12_30m,pisr_m12_50m,pisr_annual_2m,pisr_summer_2m,pisr_annual_10m,pisr_summer_10m,pisr_annual_30m,pisr_summer_30m,pisr_annual_50m,pisr_summer_50m,slope,swi,twi,tpi10,tpi20,tpi30,tpi50,tpi100,tpi200,tpi500,wind_effect,canopy_cover_conif,canopy_cover_decid,canopy_cover,canopy_portion_conif,canopy_portion_decid,forest_age,forest_class,forest_height,forest_volume,habitat_type,wetland,allwet_prop_100m,allwet_prop_10m,allwet_prop_25m,allwet_prop_500m,costdist2river,costdist2water,costdist2wet,dist2anywater,dist2edge_large,dist2edge_medium,dist2edge_small,dist2forest_large,dist2forest_medium,dist2forest_small,dist2lakes,dist2lakes_large,dist2rivers,dist2waters,dist2wetlands,fluvial_effect,forest_prop_100m,forest_prop_10m,forest_prop_25m,forest_prop_500m,water_effect,water_prop_100m,water_prop_10m,water_prop_25m,water_prop_500m,wet_effect,wetland_prop_100m,wetland_prop_10m,wetland_prop_25m,wetland_prop_500m,tcd,waw,dlt,corine
VAR045,VAR,45,67.7166034395,29.6224524395,Tomst,37324,24,92,100,1,5,17,724,11,14,19,31,37,8,9,11,15,20,1,2,2,2,2,33,49,82,104,117,88,79,100,99,47,47,47,47,1055,1138,1156,1125,5005,5438,5538,5414,12380,13036,13180,12996,20577,21200,21319,21148,25137,25664,25744,25599,23002,23566,23656,23492,15836,16479,16602,16407,7951,8503,8618,8445,2268,2481,2521,2442,300,302,299,299,0,0,0,0,113558,63975,117854,65708,118679,66002,117414,65498,0.139,7.46,6.37,0.37,0.96,1.26,1.17,0.89,0.69,-1.46,1.02,6.38862001601766,1,7.38862001601766,86.5829300240265,13.4170699759735,49.3886200160177,1,43,14.3886200160177,3,0,0,0,0,2,189,189,189,100,0,0,0,235,67,25,244,5000,100,244,267,0,25,0,9,52,0,0,0,0,1,0,0,0,0,2,32,0,1,24
VAR046,VAR,46,67.737948576,29.55137677,Haxo,31648,1309,9,16,40,487,1611,100,99,87,78,74,72,68,68,67,69,69,51,50,50,48,47,1473,1229,981,966,973,13,22,13,29,48,48,48,48,1068,1060,1108,1147,5060,5018,5277,5476,12467,12400,12777,13074,20651,20584,20945,21233,25182,25120,25431,25681,23027,22963,23298,23569,15853,15783,16166,16472,7967,7911,8238,8496,2268,2243,2383,2491,300,300,302,304,0,0,0,0,113891,64061,113430,63866,115972,64895,117992,65722,0.128,5.74,9.1,-0.04,-0.18,-0.31,-0.51,-0.47,0.9,-2.15,0.99,22.7242724451549,2.58923754935733,25.3135099945122,89.5919528414224,10.4080471585776,131.936790567962,1,133.330057274773,83.6437026732411,3,0,0,0,0,7,431,431,408,135,586,158,7,0,0,0,1141,5000,135,1141,144,0,82,90,80,80,0,0,0,0,0,0,0,0,0,7,65,0,2,24
VAR046,VAR,46,67.737953597,29.5513474235,Tomst,31638,1300,6,11,44,531,1623,82,98,89,78,73,72,68,68,68,69,69,51,50,50,49,47,1520,1275,973,957,968,14,22,15,29,48,48,48,48,1059,1070,1110,1148,5015,5072,5289,5482,12394,12485,12794,13083,20577,20669,20960,21241,25114,25197,25444,25689,22956,23044,23313,23577,15775,15872,16183,16481,7905,7984,8252,8503,2247,2274,2389,2495,300,300,302,304,0,0,0,0,113390,63845,114017,64114,116082,64939,118051,65746,0.134,5.84,9.26,-0.04,-0.2,-0.35,-0.65,-0.62,0.72,-2.46,0.99,23.2790442311006,2.05338111682712,25.3324253479277,91.7836848526323,8.21631514736769,121.116252125525,1,128.043067434011,80.546414161562,3,0,0,0,0,7,431,431,408,135,586,158,7,0,0,0,1141,5000,135,1141,144,0,82,90,80,80,0,0,0,0,0,0,0,0,0,7,65,0,2,24
VAR047,VAR,47,67.73668929,29.547907648,Haxo,30405,614,16,49,37,249,1076,178,100,75,65,70,70,60,61,60,60,61,38,38,39,40,40,618,570,565,552,614,28,36,39,50,46,46,46,46,924,942,1027,1044,5180,5178,5354,4984,12853,12655,12849,12259,21121,20972,20808,20290,25604,25502,25123,24738,23563,23356,23112,22662,16359,16123,16244,15654,8348,8191,8406,7906,2223,2268,2418,2271,291,291,290,293,0,0,0,0,116512,65526,115525,64981,115677,64479,112148,63055,0.025,16.2,14.69,-0.26,-1.23,-2.2,-3.95,-6.68,-11.79,-15.48,0.86,20,2,22,91,9,165,1,152,115,3,0,12,0,0,8,16,16,16,30,442,157,10,0,0,0,1219,5000,30,1219,30,84,80,81,76,80,84,0,0,0,0,84,12,0,0,8,69,0,2,24
VAR047,VAR,47,67.7366873685,29.547961493,Tomst,30405,622,19,51,31,200,906,182,100,73,62,69,70,60,60,60,60,61,38,38,39,40,40,700,503,530,530,608,29,38,40,52,46,46,46,46,973,960,1024,1048,5340,5283,5356,5018,13129,12854,12875,12312,21594,21201,20867,20345,25983,25687,25203,24786,23844,23574,23178,22712,16682,16311,16275,15708,8614,8332,8414,7949,2284,2311,2407,2287,292,292,290,293,0,0,0,0,118781,66509,116850,65571,115937,64656,112503,63206,0.012,16.93,11.63,-0.13,-0.92,-1.88,-3.19,-6.31,-11.69,-15.58,0.86,20,2,22,91,9,165,1,152,115,3,0,12,0,0,8,15,15,15,28,442,157,10,0,0,0,1219,5000,28,1219,30,85,80,81,76,80,85,0,0,0,0,85,12,0,0,8,70,0,2,24
VAR048,VAR,48,67.719766956,29.602318297,Haxo,45545,40,92,100,2,9,42,530,54,18,10,9,12,0,0,0,0,0,0,0,0,0,0,146,70,43,44,45,83,89,100,100,48,48,48,48,1528,1495,1432,1399,7274,7124,6830,6679,15646,15444,15040,14821,23560,23396,23065,22863,27586,27472,27223,27053,25691,25548,25257,25069,19048,18849,18456,18232,10791,10596,10226,10028,3474,3388,3225,3141,332,329,325,323,0,0,0,0,134978,72326,133690,71870,131127,70937,129656,70354,0.151,5.96,9.35,0.03,0.08,0.2,0.91,3.34,11.86,36.55,1.15,3.19508294671661,21.8116221259426,25.0067050726592,21.5606635737329,78.4393364262671,104.383460820774,2,75.3722856996754,16.9888248789014,8,0,0,0,0,1,722,722,722,404,0,0,0,198,147,130,407,5000,430,407,440,0,3,0,1,37,0,0,0,0,0,0,0,0,0,1,0,0,0,31
VAR048,VAR,48,67.7197533045,29.6022884235,Tomst,45514,41,92,100,2,8,22,523,55,14,12,9,12,0,0,0,0,0,0,0,0,0,0,171,65,49,46,45,84,88,100,100,47,48,48,48,1522,1503,1434,1403,7249,7162,6842,6695,15611,15495,15056,14844,23533,23438,23078,22882,27568,27503,27233,27067,25635,25585,25269,25085,19015,18900,18471,18253,10756,10643,10240,10048,3458,3409,3231,3150,331,330,325,323,0,0,0,0,134724,72218,134015,71987,131227,70973,129797,70405,0.144,5.76,9.17,-0.01,0.03,0.15,0.91,3.34,11.86,36.55,1.15,1,27,28,4,96,97,2,63,12,8,0,0,0,0,1,728,728,728,403,0,0,0,198,147,130,407,5000,429,407,440,0,3,0,1,37,0,0,0,0,0,0,0,0,0,1,0,0,0,31
VAR005,VAR,5,67.719721075,29.617737921,Haxo,34818,345,33,62,26,144,615,183,94,80,68,61,64,38,39,41,42,43,11,12,12,12,12,481,567,459,430,412,24,30,52,56,40,39,41,43,782,775,797,873,2137,2316,3021,3493,5271,5910,7933,9153,10876,11783,14680,16754,14763,15462,18679,21115,12765,13673,16775,19073,7358,8179,10615,12254,3077,3469,4708,5553,1278,1281,1385,1637,250,248,255,269,0,0,0,0,58599,34887,63136,37314,78888,46068,90217,52442,0.643,3.54,6.89,0.3,-0.21,-0.95,-1.44,-4.55,-9.5,-20.51,0.91,21,1,22,95,5,112,1,120,60,3,0,7,0,0,4,285,285,285,21,216,43,5,90,0,0,241,5000,21,241,45,0,60,62,44,60,0,0,0,0,2,0,7,0,0,2,80,0,2,24
VAR005,VAR,5,67.719736326,29.6177818975,Tomst,34724,219,41,67,22,130,624,206,90,71,67,61,63,38,39,41,42,43,12,12,12,12,12,318,510,451,423,419,29,31,59,57,39,39,40,43,767,771,797,871,1987,2350,3059,3473,4944,5993,8010,9112,10498,11988,14739,16714,14001,15665,18734,21084,12361,13881,16837,19035,7053,8370,10686,12211,2950,3492,4770,5514,1254,1265,1396,1631,246,247,255,269,0,0,0,0,56101,33416,64060,37916,79324,46257,89956,52330,0.657,3.96,7.31,-0.41,-1.05,-1.55,-0.43,-3.29,-8.01,-18.96,0.9,21,1,22,95,5,112,1,120,60,3,0,7,0,0,4,272,272,272,21,219,47,0,85,5,5,237,5000,21,237,40,0,60,57,49,59,0,0,0,0,2,0,7,0,0,2,81,0,2,24
VAR050,VAR,50,67.739308352,29.608285673,Haxo,41330,168,71,100,15,63,356,222,84,67,59,60,60,20,22,23,22,22,3,3,3,3,3,456,285,249,264,263,41,40,92,92,48,48,48,48,1118,1113,1128,1173,5338,5300,5383,5608,12875,12821,12951,13281,21052,21000,21132,21446,25546,25503,25621,25887,23446,23397,23520,23807,16338,16282,16408,16736,8380,8335,8436,8716,2444,2424,2462,2579,302,302,303,306,0,0,0,0,116887,65331,116525,65182,117392,65549,119586,66430,0.135,7.6,10.98,0.18,0.3,0.32,0.19,-0.18,-1.36,-7.57,1.01,11,4,15,73,27,65,1,79,42,3,0,0,0,0,11,322,322,299,233,0,0,0,530,5,5,861,5000,233,861,206,0,44,29,27,22,0,0,0,0,0,0,0,0,0,11,60,0,1,24
VAR050,VAR,50,67.7392945665,29.6083170305,Tomst,41318,165,70,100,13,57,332,247,61,65,59,59,60,20,22,23,22,22,3,3,3,3,3,296,266,244,255,261,43,42,91,92,48,48,48,48,1127,1128,1128,1174,5384,5381,5383,5610,12944,12934,12950,13285,21122,21100,21131,21450,25608,25582,25619,25891,23511,23487,23519,23810,16408,16396,16408,16740,8437,8438,8437,8720,2466,2467,2462,2580,303,303,303,306,0,0,0,0,117357,65527,117263,65465,117388,65546,119612,66442,0.13,7.66,11.07,0.16,0.27,0.3,0.12,-0.24,-1.42,-7.67,1.01,10.8766620878105,4,14.8766620878105,72.7533241756211,27.2466758243789,72.0302609947997,1,82.5767994534946,41.7533241756211,3,0,0,0,0,11,317,317,294,231,0,0,0,526,5,5,861,5000,231,861,201,0,45,29,31,22,0,0,0,0,0,0,0,0,0,11,59,0,1,24
VAR051,VAR,51,67.73841371,29.547072255,Haxo,29941,232,48,68,11,62,409,351,59,50,46,43,56,51,52,55,58,60,39,39,41,41,41,281,332,319,332,333,54,54,72,67,47,47,47,47,1179,1176,1197,1181,5914,5869,5886,5747,13677,13634,13713,13469,21823,21762,21826,21517,26196,26139,26164,25828,24134,24080,24108,23787,17118,17054,17118,16850,9002,8948,9038,8857,2700,2677,2678,2627,298,299,299,298,0,0,0,0,122088,67449,121685,67273,122075,67390,120207,66465,0.038,16.34,11.78,0,-0.16,-0.4,-1.55,-4.9,-9.44,-15.91,0.87,11,2,13,85,15,141,2,121,51,5,4,31,100,87,10,13,13,0,27,414,0,0,5,5,5,1201,5000,27,1201,0,87,74,48,48,81,87,0,0,0,0,100,31,100,87,10,47,0,1,24
VAR051,VAR,51,67.738425639,29.54709262,Tomst,29941,217,50,69,14,79,479,323,30,52,48,44,56,51,52,55,58,60,39,39,40,41,41,164,367,331,346,347,55,53,73,66,47,47,47,47,1170,1177,1202,1186,5857,5873,5903,5774,13593,13630,13733,13511,21748,21768,21841,21562,26121,26142,26174,25869,24071,24087,24119,23829,17039,17061,17136,16893,8935,8961,9058,8890,2672,2680,2688,2640,300,300,299,299,0,0,0,0,121553,67231,121724,67289,122200,67430,120499,66591,0.032,16.37,11.55,0.01,-0.18,-0.43,-1.55,-4.9,-9.44,-15.91,0.88,11,2,13,85,15,141,2,121,51,5,4,31,100,87,10,16,16,0,30,414,0,0,5,5,5,1201,5000,30,1201,0,84,74,48,48,81,84,0,0,0,0,100,31,100,87,10,48,0,1,24
VAR052,VAR,52,67.740185521,29.592848,Haxo,47279,20,100,100,0,1,3,389,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20,16,12,10,12,98,99,100,100,48,48,48,48,1237,1230,1229,1231,5918,5886,5882,5893,13763,13718,13712,13727,21955,21916,21909,21923,26359,26328,26323,26333,24273,24240,24234,24246,17203,17161,17154,17169,9081,9043,9037,9051,2728,2711,2709,2715,311,311,311,311,0,0,0,0,122878,67836,122593,67729,122547,67710,122648,67748,0.03,7.61,10.8,-0.02,-0.01,0,0.14,0.74,3.95,25.73,1.16,4,0.792684272426723,4.79268427242672,84.1463145514656,15.8536854485345,35.3048955415474,1,30.2194718271983,10.1707370897069,4,0,0,0,0,0,1616,1616,1606,696,0,0,0,362,322,280,946,5000,696,946,650,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,27
VAR052,VAR,52,67.740170279,29.5928787255,Tomst,47285,20,100,100,0,2,4,402,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,39,19,12,12,12,98,99,100,100,48,48,48,48,1236,1228,1230,1232,5912,5877,5888,5898,13755,13704,13720,13735,21949,21902,21917,21930,26355,26317,26329,26339,24270,24228,24241,24252,17197,17147,17162,17177,9075,9030,9044,9058,2725,2706,2712,2718,311,310,311,311,0,0,0,0,122831,67822,122497,67691,122601,67731,122696,67767,0.025,7.88,10.19,0,0,0.02,0.14,0.74,3.95,25.75,1.17,3.93524155002825,0.276628342341543,4.2118698923698,94.4674331531691,5.53256684683087,27.6247917008639,1,44.2117053804035,7.84747956947919,4,0,0,0,0,0,1614,1614,1604,694,0,0,0,362,322,280,946,5000,694,946,650,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,27
VAR053,VAR,53,67.753522883,29.542774303,Haxo,28083,803,8,29,39,273,1088,116,90,71,60,53,38,24,23,22,19,16,7,7,6,5,5,655,565,495,502,483,35,38,57,55,48,48,48,48,1286,1270,1239,1239,6145,6065,5919,5919,14043,13931,13724,13726,22123,22029,21844,21851,26414,26345,26199,26209,24377,24298,24140,24148,17435,17333,17141,17146,9340,9246,9074,9076,2847,2806,2730,2730,315,313,311,311,0,0,0,0,124373,68226,123684,67976,122369,67479,122403,67503,0.071,16.28,8.2,0.07,0.03,-0.06,-0.26,-0.59,-1.06,-2.93,0.96,14,4,18,78,22,150,2,111,50,3,4,100,100,100,40,3,3,0,2,11,11,11,242,0,0,1085,5000,2,1085,0,97,34,95,77,61,97,0,0,0,0,100,100,100,100,40,66,0,2,24
VAR053,VAR,53,67.7535156365,29.54277089,Tomst,28081,767,9,30,38,272,1109,120,89,70,61,53,38,24,23,22,19,16,7,7,6,5,5,642,552,503,510,486,36,38,57,55,48,48,48,48,1294,1278,1239,1238,6183,6105,5919,5916,14097,13988,13724,13723,22173,22080,21844,21847,26456,26387,26199,26206,24422,24344,24139,24146,17490,17390,17140,17143,9389,9296,9073,9073,2867,2827,2730,2729,315,314,311,311,0,0,0,0,124734,68368,124056,68120,122366,67479,122380,67494,0.069,16.36,8.48,0.05,0.01,-0.08,-0.32,-0.65,-1.13,-3.02,0.96,14,4,18,78,22,150,2,111,50,3,4,100,100,100,40,3,3,0,2,11,11,11,242,0,0,1085,5000,2,1085,0,97,34,95,77,61,97,0,0,0,0,100,100,100,100,40,66,0,2,24
VAR054,VAR,54,67.73897073,29.587540477,Haxo,45018,66,95,100,3,11,116,308,49,21,5,15,21,2,3,3,3,4,0,0,0,0,0,170,84,28,36,54,90,93,100,100,48,48,48,48,1449,1445,1451,1448,6903,6884,6910,6897,15122,15093,15125,15104,23105,23078,23099,23077,27222,27198,27204,27182,25261,25233,25241,25221,18488,18460,18486,18465,10281,10255,10284,10266,3255,3245,3258,3251,326,326,326,326,0,0,0,0,131460,70971,131264,70891,131432,70931,131286,70869,0.131,7.39,10.86,-0.01,-0.04,-0.06,0.02,0.61,2.67,16.21,1.09,6.42534749949595,10.5746525005041,17,37.5520849969757,62.4479150030243,77.1493050010081,1,60.5746525005041,11,3,0,0,0,0,1,2010,2010,1945,494,0,0,0,103,64,25,1161,5000,494,1161,471,0,12,5,8,31,0,0,0,0,0,0,0,0,0,1,0,4,0,27
VAR054,VAR,54,67.7389352385,29.5875574545,Tomst,44985,91,88,100,4,17,173,346,53,23,6,15,22,3,3,3,3,5,0,0,0,0,0,216,88,36,44,56,91,93,100,100,48,48,48,48,1450,1449,1452,1452,6907,6901,6917,6913,15124,15114,15133,15125,23102,23092,23104,23095,27213,27203,27207,27196,25248,25239,25245,25236,18488,18477,18494,18486,10283,10274,10291,10285,3257,3253,3262,3260,326,326,326,326,0,0,0,0,131445,70949,131376,70919,131479,70946,131422,70918,0.137,7.21,10.5,0,-0.03,-0.06,0.02,0.62,2.67,16.2,1.08,7,10,17,41,59,76,1,60,11,3,0,0,0,0,1,1999,1999,1934,490,5,5,5,103,64,30,1163,5000,490,1163,468,0,12,5,7,31,0,0,0,0,0,0,0,0,0,1,0,0,0,27
VAR055,VAR,55,67.753016897,29.599097021,Haxo,31518,677,47,67,30,212,1130,201,95,69,59,63,62,50,52,53,57,59,37,37,38,39,40,663,594,559,578,595,37,40,56,57,37,38,36,39,731,759,777,857,3184,3567,3637,4028,8749,9044,9144,9934,15498,15424,15232,16545,17974,19041,18795,20297,17054,17403,17157,18561,11897,11890,11797,12754,5245,5767,5925,6436,1477,1615,1707,1871,234,238,229,243,0,0,0,0,82079,46925,84785,48334,84437,47750,91566,51612,0.679,5.2,8.59,-0.21,-1.79,-4.34,-9.01,-17.23,-27.94,-42.37,0.86,9.33598773299194,0,9.33598773299194,100,0,109.059234347623,1,94.7471362115581,12.209555838771,4,0,0,0,0,1,676,648,648,154,818,5,5,30,0,0,157,5000,200,157,312,0,62,43,31,77,0,0,0,0,1,0,0,0,0,1,58,0,2,24
VAR055,VAR,55,67.753041735,29.5990781315,Tomst,31534,436,50,67,27,182,1060,215,100,70,62,63,63,51,52,53,57,59,37,37,38,39,40,547,561,566,592,616,35,40,55,56,38,38,36,39,745,754,776,856,3356,3597,3597,4011,8649,9074,9071,9903,15375,15462,15176,16508,18374,19148,18749,20260,16932,17434,17098,18529,11767,11976,11729,12722,5277,5821,5880,6413,1541,1611,1686,1865,239,238,230,244,0,0,0,0,82291,47072,85154,48558,84029,47576,91349,51512,0.637,5.29,8.61,-0.33,-1.87,-4.33,-9.01,-17.23,-27.94,-42.37,0.86,9,0,9,100,0,110,1,93,11,4,0,0,0,0,1,655,627,627,154,818,5,5,30,0,0,157,5000,196,157,312,0,62,43,31,77,0,0,0,0,1,0,0,0,0,1,58,0,2,24
VAR006,VAR,6,67.728389237,29.608431279,Haxo,44397,35,99,100,0,2,13,715,14,5,4,5,11,0,0,0,0,1,0,0,0,0,0,94,52,24,22,22,96,96,100,100,48,48,48,47,1222,1225,1227,1192,5855,5860,5845,5675,13664,13669,13594,13341,21838,21842,21669,21415,26245,26242,26016,25792,24175,24177,23988,23752,17128,17131,17047,16789,9001,9020,9030,8818,2697,2705,2717,2628,309,309,308,306,0,0,0,0,122183,67548,122228,67550,121487,67051,119755,66332,0.069,8.2,11.61,0.1,0.29,0.4,1,2.34,4.51,12.8,1.08,8,0,8,100,0,88,1,111,26,4,0,0,0,0,3,1236,1236,1226,247,0,0,0,300,132,111,933,5000,247,933,237,0,4,0,1,26,0,0,0,0,0,0,0,0,0,3,0,0,0,31
VAR006,VAR,6,67.7283957875,29.608461687,Tomst,44383,32,99,100,0,2,16,674,0,5,4,5,11,0,0,0,0,1,0,0,0,0,0,47,54,26,23,23,98,95,100,100,48,48,48,47,1213,1218,1229,1192,5807,5833,5856,5674,13593,13623,13612,13338,21771,21791,21687,21410,26188,26196,26032,25787,24114,24129,24005,23747,17059,17084,17065,16786,8943,8982,9044,8817,2674,2690,2723,2628,308,309,309,306,0,0,0,0,121718,67361,121903,67410,121609,67102,119733,66319,0.074,8.11,11.48,0.12,0.37,0.5,1,2.34,4.51,12.8,1.08,8,0,8,100,0,88,1,111,26,4,0,0,0,0,3,1239,1239,1230,246,0,0,0,300,132,111,933,5000,246,933,237,0,4,0,1,26,0,0,0,0,0,0,0,0,0,3,0,0,0,31
VAR007,VAR,7,67.733564006,29.593432352,Haxo,41304,79,91,99,3,12,31,453,77,15,12,13,28,8,9,12,15,22,4,5,5,6,7,276,78,52,49,47,83,89,97,99,48,48,48,48,1258,1259,1238,1228,6018,6022,5922,5878,13874,13886,13746,13683,21999,22019,21899,21842,26340,26364,26272,26227,24275,24299,24197,24146,17271,17291,17160,17100,9177,9189,9068,9014,2777,2780,2727,2704,300,300,301,300,0,0,0,0,123338,67886,123457,67954,122578,67629,122169,67472,0.087,9.51,11.91,0.02,0,-0.01,-0.23,-0.68,-2.83,-12.8,0.95,2,0,2,100,0,14.8002650109908,3,11.8002650109908,1,4,4,81,100,100,6,70,70,0,40,27,0,0,459,60,11,1647,5000,40,1647,0,30,33,5,4,35,30,0,0,0,0,100,81,100,100,6,47,0,1,24
VAR007,VAR,7,67.7335654305,29.5934527415,Tomst,41310,79,90,99,3,12,29,417,65,15,11,12,28,8,9,12,15,22,4,5,5,6,7,244,82,50,47,45,81,90,96,99,48,48,48,48,1260,1260,1238,1228,6026,6025,5925,5880,13887,13890,13750,13686,22014,22023,21903,21845,26355,26367,26276,26229,24291,24302,24200,24148,17287,17295,17164,17103,9190,9193,9071,9016,2782,2782,2729,2705,300,300,301,300,0,0,0,0,123440,67933,123485,67965,122606,67640,122189,67480,0.083,9.43,11.96,0.03,0.01,0,-0.23,-0.68,-2.83,-12.8,0.95,2,0,2,100,0,14.6789362568973,3,11.6789362568973,1,4,4,81,100,100,6,70,70,0,40,27,0,0,459,60,11,1647,5000,40,1647,0,30,33,5,4,35,30,0,0,0,0,100,81,100,100,6,46,0,1,24
VAR008,VAR,8,67.716704358,29.607104271,Haxo,35481,140,77,94,5,27,136,481,21,35,47,66,68,38,39,40,41,39,5,4,4,4,4,226,202,373,408,426,61,54,86,71,35,34,32,35,689,676,639,818,1744,1710,2580,4305,3939,5996,8885,10029,20769,20412,17298,16749,24399,24326,21098,20145,22720,22697,19390,18563,12607,13594,12610,12922,2291,2328,4833,6560,1125,1104,1112,1981,221,217,205,220,0,0,0,0,90538,59726,93094,60617,88683,53098,92327,51630,0.137,13.42,15.96,-1.15,-3.37,-7.7,-15.88,-26.19,-36.28,-50.37,0.8,2,1,3,67,33,11,1,8,5,3,0,6,0,9,2,56,54,54,16,90,0,0,94,5,5,15,5000,229,15,205,44,55,19,23,41,46,6,0,9,1,46,0,0,0,1,41,0,2,24
VAR008,VAR,8,67.7166971965,29.6070472315,Tomst,35493,135,77,91,5,30,148,466,67,29,45,67,68,38,39,40,41,39,5,4,4,4,4,382,188,359,408,429,69,58,90,73,35,34,32,35,681,673,636,807,1724,1704,2446,4194,3741,5197,8421,9803,20139,19364,16744,16529,23726,24019,20592,19950,22021,22083,18845,18359,10400,11916,12033,12687,2188,2244,4550,6396,1113,1100,1087,1933,219,216,204,219,0,0,0,0,85988,56147,88551,58019,85592,51470,90913,50996,0.129,14.14,17.65,-0.86,-3.21,-7.7,-15.79,-26.24,-36.32,-50.37,0.81,2.75608238000656,1.16801830666812,3.92410068667468,68.0081098400087,31.9918901599913,20.409025173415,1,14.9727597267272,6.68018306668124,3,0,6,0,5,2,66,63,63,17,87,0,0,99,5,5,20,5000,231,20,210,34,54,19,22,41,37,6,0,5,1,37,0,0,0,1,42,0,2,24
SAA019,SAA,19,69.0600070771499,20.7994669743353,Tomst,60599,13,100,100,0,4,15,82,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,100,100,100,100,0,0,0,0,774,828,833,849,4110,4678,4810,4904,11266,12132,12351,12489,19789,20580,20779,20897,24740,25380,25531,25617,22400,23118,23294,23401,14822,15672,15886,16007,6894,7637,7815,7924,1600,1826,1868,1922,174,174,173,174,0,0,0,0,106569,61962,112025,64171,113340,64711,114184,65026,0.162,3.52,6.71,0.42,1.12,1.47,0.07,0.33,3.25,10.89,1.11,3,6,9,33,67,0,3,0,0,9,0,0,0,0,0,530,530,530,178,0,0,0,214,188,158,833,833,178,833,342,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,27
SAA103,SAA,103,69.0618916801025,20.8014424399241,Tomst,58854,0,100,100,0,0,2,457,0,0,1,5,5,1,1,1,1,1,0,0,0,0,0,1,1,5,16,24,100,98,100,100,0,0,0,0,892,907,871,867,5220,5306,5075,5042,13016,13146,12787,12725,21493,21602,21266,21179,26202,26266,25968,25870,23984,24076,23771,23680,16558,16672,16332,16261,8329,8435,8144,8103,2192,2237,2119,2085,175,175,175,174,0,0,0,0,118062,66744,118822,67014,116508,66072,115985,65811,0.03,11.14,10.21,0.01,-0.03,-0.18,0.05,-0.35,-3.01,-7.14,0.96,2,5,7,29,71,0,3,0,0,10,0,0,0,0,1,52,52,52,31,0,0,0,372,324,303,824,1009,31,824,288,48,1,0,3,7,48,0,0,0,0,48,0,0,0,1,0,4,0,27
SAA151,SAA,151,69.0654945432447,20.8016958466271,Tomst,59475,0,100,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,100,100,100,100,0,0,0,0,761,759,786,866,3516,3449,4294,4968,10370,10284,11579,12601,18802,18696,19990,20994,23843,23740,24874,25722,21562,21427,22603,23510,13788,13696,15051,16086,6106,6039,7127,7984,1352,1401,1787,2112,172,171,173,174,0,0,0,0,100272,59194,99662,58863,108264,62527,115018,65318,0.191,8.64,10.25,-0.11,-0.37,-0.56,-1.03,-1.54,-1.72,-6.1,0.97,3.6934928278708,9.22602868851681,12.9195215163876,29.0154067623204,70.9845932376796,6.43665061471326,3,3.06507172129203,0.306507172129203,9,0,0,0,0,2,285,285,285,211,0,0,0,661,547,319,717,1271,211,717,273,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,28,4,1,27
